"","l1","l2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"s.1493","unfein|ADJX","-0.0048","unfeiner","unfeinerer","unfeines","unfeinerem","unfeineren","unfeineres","unfeinem","unfeinen","unfeinste","unfeinster","unfeinstes","unfeinere","unfeinst","unfeinstem","unfeinsten","unfeine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1494","unfreiwillig|ADJX","-0.3382","unfreiwilligstem","unfreiwilligsten","unfreiwilliges","unfreiwilliger","unfreiwilligste","unfreiwilligem","unfreiwilligster","unfreiwilligen","unfreiwilligstes","unfreiwilligeren","unfreiwilligerem","unfreiwilligeres","unfreiwilligst","unfreiwilligerer","unfreiwilligere","unfreiwillige",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1495","unfreundlich|ADJX","-0.3407","unfreundliche","unfreundlicher","unfreundliches","unfreundlichem","unfreundlichen","unfreundlichere","unfreundlichstes","unfreundlichst","unfreundlichste","unfreundlicheres","unfreundlichster","unfreundlicherer","unfreundlichstem","unfreundlichsten","unfreundlicheren","unfreundlicherem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1496","unfähig|ADJX","-0.4787","unfähige","unfähigerer","unfähigeres","unfähigeren","unfähigerem","unfähigste","unfähigem","unfähigen","unfähigst","unfähigstem","unfähigsten","unfähigstes","unfähiger","unfähigere","unfähiges","unfähigster",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1497","ungebeten|ADJX","-0.0048","ungebetenster","ungebetene","ungebetnere","ungebetenstes","ungebetenere","ungebetneres","ungebetenerem","ungebetnerer","ungebeteneren","ungebetenen","ungebetenem","ungebetneren","ungebetenerer","ungebetnerem","ungebeteneres","ungebetenste","ungebetener","ungebetenes","ungebetenst","ungebetenstem","ungebetensten","ungebetner",NA,NA,NA,NA,NA,NA
"s.1498","ungebührlich|ADJX","-0.0048","ungebührliche","ungebührlichst","ungebührlicheres","ungebührlicherer","ungebührlicherem","ungebührlicheren","ungebührlichster","ungebührlichstes","ungebührlicher","ungebührliches","ungebührlichem","ungebührlichen","ungebührlichere","ungebührlichste","ungebührlichstem","ungebührlichsten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1499","ungedeckt|ADJX","-0.0048","ungedecktem","ungedecktst","ungedeckten","ungedecktere","ungedecktstem","ungedecktsten","ungedeckteres","ungedecktste","ungedeckterer","ungedecktster","ungedecktstes","ungedeckteren","ungedeckterem","ungedeckte","ungedecktes","ungedeckter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1500","ungeduldig|ADJX","-0.0405","ungeduldigerem","ungeduldigeren","ungeduldigerer","ungeduldigeres","ungeduldigst","ungeduldigste","ungeduldigsten","ungeduldiger","ungeduldigster","ungeduldigstes","ungeduldigere","ungeduldiges","ungeduldigem","ungeduldige","ungeduldigen","ungeduldigstem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1501","ungeeignet|ADJX","-0.6394","ungeeignete","ungeeignetster","ungeeignetere","ungeeignetst","ungeeignetsten","ungeeignetstem","ungeeigneterer","ungeeigneter","ungeeignetes","ungeeignetem","ungeeigneten","ungeeigneteres","ungeeignetste","ungeeignetstes","ungeeigneterem","ungeeigneteren",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1502","ungeheuer|ADJX","-0.0048","ungeheureren","ungeheuersten","ungeheurerem","ungeheurere","ungeheuerstes","ungeheuerster","ungeheuerste","ungeheureres","ungeheuerstem","ungeheurerer","ungeheure","ungeheuerst","ungeheuren","ungeheurem","ungeheures","ungeheurer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1503","ungeheuerlich|ADJX","-0.0048","ungeheuerlichen","ungeheuerlichem","ungeheuerlicherem","ungeheuerlicheren","ungeheuerlicher","ungeheuerliche","ungeheuerliches","ungeheuerlichsten","ungeheuerlichstem","ungeheuerlichstes","ungeheuerlichster","ungeheuerlicherer","ungeheuerlichste","ungeheuerlicheres","ungeheuerlichere","ungeheuerlichst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1504","ungehobelt|ADJX","-0.0048","ungehobeltem","ungehobelten","ungehobelter","ungehobeltste","ungehobeltes","ungehobelteres","ungehobeltere","ungehobelterer","ungehobelterem","ungehobelteren","ungehobeltstes","ungehobeltster","ungehobeltst","ungehobelte","ungehobeltstem","ungehobeltsten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1505","ungehorsam|ADJX","-0.3176","ungehorsame","ungehorsameren","ungehorsamerem","ungehorsamst","ungehorsamerer","ungehorsamere","ungehorsameres","ungehorsamsten","ungehorsamstem","ungehorsames","ungehorsamer","ungehorsamen","ungehorsamstes","ungehorsamster","ungehorsamem","ungehorsamste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1506","ungeliebt|ADJX","-0.4532","ungeliebtere","ungeliebte","ungeliebten","ungeliebtestes","ungeliebtester","ungeliebtem","ungeliebtesten","ungeliebtes","ungeliebter","ungeliebtestem","ungeliebteres","ungeliebterer","ungeliebtest","ungeliebteste","ungeliebteren","ungeliebterem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1507","ungemütlich|ADJX","-0.0313","ungemütlicheres","ungemütliches","ungemütliche","ungemütlicherer","ungemütlicher","ungemütlichem","ungemütlichen","ungemütlicheren","ungemütlicherem","ungemütlichst","ungemütlichste","ungemütlichster","ungemütlichstes","ungemütlichere","ungemütlichstem","ungemütlichsten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1508","ungenau|ADJX","-0.497","ungenaue","ungenaues","ungenauer","ungenauere","ungenauesten","ungenauestem","ungenauest","ungenauste","ungenauem","ungenaust","ungenauen","ungenauestes","ungenauester","ungenaustes","ungenaueren","ungenauerem","ungenauster","ungenauerer","ungenaueres","ungenaueste","ungenaustem","ungenausten",NA,NA,NA,NA,NA,NA
"s.1509","ungeordnet|ADJX","-0.0048","ungeordnetste","ungeordnetstes","ungeordneteren","ungeordneterem","ungeordnetster","ungeordneterer","ungeordnete","ungeordneteres","ungeordnetem","ungeordnetsten","ungeordnetstem","ungeordneten","ungeordneter","ungeordnetst","ungeordnetere","ungeordnetes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1510","ungerecht|ADJX","-0.7844","ungerechter","ungerechtes","ungerechteste","ungerechterem","ungerechteren","ungerechtestes","ungerechtester","ungerechte","ungerechtestem","ungerechterer","ungerechtere","ungerechtesten","ungerechtest","ungerechteres","ungerechtem","ungerechten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1511","ungerechtfertigt|ADJX","-0.4701","ungerechtfertigteren","ungerechtfertigtste","ungerechtfertigterem","ungerechtfertigterer","ungerechtfertigteres","ungerechtfertigte","ungerechtfertigtes","ungerechtfertigter","ungerechtfertigtem","ungerechtfertigten","ungerechtfertigtst","ungerechtfertigtsten","ungerechtfertigtere","ungerechtfertigtstem","ungerechtfertigtstes","ungerechtfertigtster",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1512","ungeschickt|ADJX","-0.6087","ungeschicktes","ungeschicktester","ungeschickter","ungeschicktestem","ungeschicktesten","ungeschickterem","ungeschicktest","ungeschickteren","ungeschicktere","ungeschickteres","ungeschickterer","ungeschickte","ungeschickten","ungeschickteste","ungeschicktestes","ungeschicktem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1513","ungeschminkt|ADJX","-0.0048","ungeschminktestem","ungeschminktesten","ungeschminkterem","ungeschminkteste","ungeschminktere","ungeschminktester","ungeschminkte","ungeschminktestes","ungeschminkten","ungeschminktem","ungeschminkter","ungeschminkteren","ungeschminktes","ungeschminkterer","ungeschminkteres","ungeschminktest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1514","ungesetzlich|ADJX","-0.0048","ungesetzliche","ungesetzlichstes","ungesetzlichere","ungesetzlichste","ungesetzlichster","ungesetzlicheres","ungesetzlicherer","ungesetzlichsten","ungesetzlichstem","ungesetzlicheren","ungesetzlichst","ungesetzlichen","ungesetzlicherem","ungesetzlichem","ungesetzliches","ungesetzlicher",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1515","ungesund|ADJX","-0.1793","ungesündestem","ungesündesten","ungesündestes","ungesunderen","ungesündester","ungesunderem","ungesündeste","ungesundester","ungesunderes","ungesundestes","ungesunderer","ungesundesten","ungesundem","ungesündest","ungesundere","ungesunder","ungesundes","ungesunden","ungesundest","ungesündere","ungesunde","ungesünderes","ungesünderer","ungesundeste","ungesünderen","ungesundestem","ungesünderem","ungesünder"
"s.1516","ungewohnt|ADJX","-0.0243","ungewohntesten","ungewohntester","ungewohnterer","ungewohntestes","ungewohnteres","ungewohnteren","ungewohnterem","ungewohntere","ungewohnte","ungewohntem","ungewohnteste","ungewohntest","ungewohntes","ungewohnter","ungewohntestem","ungewohnten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1517","ungewollt|ADJX","-0.4781","ungewolltste","ungewollten","ungewolltst","ungewolltem","ungewollterer","ungewolltstes","ungewolltster","ungewolltere","ungewollteren","ungewollterem","ungewollte","ungewolltstem","ungewolltsten","ungewollteres","ungewolltes","ungewollter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1518","ungezogen|ADJX","-0.3124","ungezogene","ungezogener","ungezogenes","ungezogenste","ungezogenstem","ungezogensten","ungezogenst","ungezognerem","ungezogenster","ungezogneren","ungezogenstes","ungezogneres","ungezognerer","ungezognere","ungezogenen","ungezogeneren","ungezogenem","ungezogner","ungezogenere","ungezogenerem","ungezogenerer","ungezogeneres",NA,NA,NA,NA,NA,NA
"s.1519","ungeübt|ADJX","-0.0048","ungeübten","ungeübtere","ungeübteste","ungeübter","ungeübterer","ungeübtes","ungeübteres","ungeübtest","ungeübtestes","ungeübtester","ungeübte","ungeübtesten","ungeübteren","ungeübterem","ungeübtestem","ungeübtem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1520","unglaubwürdig|ADJX","-0.2007","unglaubwürdigst","unglaubwürdigere","unglaubwürdigstem","unglaubwürdigsten","unglaubwürdigerer","unglaubwürdige","unglaubwürdigeres","unglaubwürdigeren","unglaubwürdigerem","unglaubwürdiges","unglaubwürdiger","unglaubwürdigem","unglaubwürdigen","unglaubwürdigster","unglaubwürdigste","unglaubwürdigstes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1521","ungleich|ADJX","-0.0048","ungleicherem","ungleicheren","ungleicher","ungleiches","ungleichst","ungleichen","ungleichem","ungleichstem","ungleichsten","ungleichstes","ungleichster","ungleichste","ungleichere","ungleicherer","ungleiche","ungleicheres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1522","unglücklich|ADJX","-0.301","unglücklichsten","unglücklichstem","unglücklichstes","unglücklichster","unglückliche","unglücklichst","unglücklicherem","unglücklicheren","unglücklicherer","unglücklichere","unglücklicheres","unglücklichste","unglückliches","unglücklicher","unglücklichen","unglücklichem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1523","ungültig|ADJX","-0.3485","ungültiges","ungültiger","ungültigst","ungültigstes","ungültigster","ungültigere","ungültigstem","ungültigsten","ungültigeres","ungültigerer","ungültigerem","ungültigeren","ungültige","ungültigen","ungültigste","ungültigem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1524","ungünstig|ADJX","-0.767","ungünstige","ungünstigeren","ungünstigerem","ungünstigen","ungünstigst","ungünstiger","ungünstiges","ungünstigerer","ungünstigem","ungünstigeres","ungünstigere","ungünstigste","ungünstigstem","ungünstigsten","ungünstigster","ungünstigstes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1525","unheilbar|ADJX","-0.0048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1526","unheilvoll|ADJX","-0.0048","unheilvolle","unheilvollere","unheilvollem","unheilvollen","unheilvollsten","unheilvollstem","unheilvoller","unheilvollster","unheilvollstes","unheilvollerem","unheilvolles","unheilvollst","unheilvollste","unheilvollerer","unheilvolleres","unheilvolleren",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1527","unhöflich|ADJX","-0.0048","unhöflichste","unhöflichstes","unhöflichen","unhöflichst","unhöflichem","unhöfliches","unhöflicher","unhöfliche","unhöflichsten","unhöflicherem","unhöflicheren","unhöflichstem","unhöflichere","unhöflichster","unhöflicheres","unhöflicherer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1528","uninformiert|ADJX","-0.0048","uninformiertst","uninformiertes","uninformierter","uninformierterem","uninformiertem","uninformierteren","uninformierten","uninformiertstes","uninformiertster","uninformierte","uninformierterer","uninformierteres","uninformiertsten","uninformiertstem","uninformiertere","uninformiertste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1529","unklar|ADJX","-0.5023","unklarerem","unklareren","unklarsten","unklaren","unklarstem","unklarem","unklarerer","unklareres","unklarere","unklarste","unklarstes","unklare","unklarster","unklares","unklarer","unklarst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1530","unklug|ADJX","-0.4604","unklugere","unklugste","unkluge","unklugen","unklugem","unkluger","unklugeren","unklugerem","unkluges","unklugeres","unklugerer","unklugst","unklugstes","unklugster","unklugstem","unklugsten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1531","unkorrekt|ADJX","-0.3247","unkorrektere","unkorrektester","unkorrektestes","unkorrekteres","unkorrektes","unkorrekter","unkorrektestem","unkorrekten","unkorrektest","unkorrektem","unkorrektesten","unkorrekterer","unkorrekte","unkorrekterem","unkorrekteren","unkorrekteste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1532","unkritisch|ADJX","-0.1934","unkritischerer","unkritischere","unkritischeres","unkritischeren","unkritisches","unkritischst","unkritische","unkritischer","unkritischem","unkritischen","unkritischsten","unkritischstem","unkritischerem","unkritischste","unkritischstes","unkritischster",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1533","unlauter|ADJX","-0.0048","unlauterstes","unlautererer","unlauterste","unlauterster","unlautereres","unlauteres","unlautereren","unlautrere","unlautreren","unlautrer","unlautrerem","unlautere","unlauteren","unlauterstem","unlauterem","unlautrerer","unlautersten","unlauterer","unlauterere","unlautreres","unlautererem","unlauterst",NA,NA,NA,NA,NA,NA
"s.1534","unliebsam|ADJX","-0.0048","unliebsame","unliebsamstes","unliebsamster","unliebsamem","unliebsamen","unliebsames","unliebsamste","unliebsamsten","unliebsamerem","unliebsameren","unliebsamstem","unliebsamer","unliebsamerer","unliebsameres","unliebsamere","unliebsamst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1535","unlogisch|ADJX","-0.4817","unlogischere","unlogischerem","unlogischst","unlogische","unlogischste","unlogischem","unlogischen","unlogischstes","unlogischster","unlogischer","unlogischeren","unlogischstem","unlogisches","unlogischerer","unlogischeres","unlogischsten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1536","unmenschlich|ADJX","-0.4724","unmenschlichste","unmenschlichster","unmenschlichstes","unmenschlichst","unmenschlichstem","unmenschlichsten","unmenschlichem","unmenschlichere","unmenschlichen","unmenschlicheres","unmenschlicherer","unmenschliche","unmenschlicheren","unmenschliches","unmenschlicher","unmenschlicherem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1537","unmoralisch|ADJX","-0.6224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1538","unmöglich|ADJX","-0.3559","unmöglicheren","unmöglicherem","unmöglichem","unmöglichstem","unmöglichsten","unmöglichstes","unmöglichster","unmöglicher","unmöglichere","unmögliches","unmöglichst","unmöglichen","unmögliche","unmöglicheres","unmöglicherer","unmöglichste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1539","unnötig|ADJX","-0.9463","unnötigstes","unnötigere","unnötige","unnötigeren","unnötigen","unnötigerem","unnötigem","unnötiges","unnötigste","unnötiger","unnötigst","unnötigster","unnötigeres","unnötigerer","unnötigstem","unnötigsten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1540","unnütz|ADJX","-0.6073","unnützerer","unnützerem","unnützere","unnützeren","unnütze","unnützeres","unnützester","unnützestes","unnützer","unnützest","unnützes","unnützestem","unnützesten","unnützen","unnützem","unnützeste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1541","unpassend|ADJX","-0.3261","unpassenderen","unpassenderem","unpassendsten","unpassendstem","unpassendere","unpassende","unpassendster","unpassendst","unpassenderes","unpassenderer","unpassender","unpassendes","unpassendem","unpassenden","unpassendste","unpassendstes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1542","unpersönlich|ADJX","-0.0476","unpersönlichstes","unpersönlichere","unpersönlicheres","unpersönlichsten","unpersönlicher","unpersönliches","unpersönlichste","unpersönlichstem","unpersönlichst","unpersönlichem","unpersönlichster","unpersönlichen","unpersönlicherer","unpersönlicherem","unpersönlicheren","unpersönliche",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1543","unpopulär|ADJX","-0.0048","unpopulärster","unpopulärstes","unpopulärste","unpopulärsten","unpopulärstem","unpopulärere","unpopuläre","unpopuläres","unpopulärer","unpopuläreres","unpopulärem","unpopulärerer","unpopulärst","unpopulären","unpopuläreren","unpopulärerem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1544","unpraktisch|ADJX","-0.3182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1545","unqualifiziert|ADJX","-0.3153","unqualifiziertester","unqualifizierte","unqualifiziertem","unqualifiziertestem","unqualifiziertesten","unqualifizierten","unqualifiziertere","unqualifiziertes","unqualifizierter","unqualifizierteres","unqualifizierterer","unqualifiziertestes","unqualifizierteren","unqualifizierterem","unqualifiziertest","unqualifizierteste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1546","unredlich|ADJX","-0.3248","unredliche","unredlicherem","unredlichste","unredlichsten","unredlicherer","unredlichere","unredlicheres","unredliches","unredlichstem","unredlicheren","unredlicher","unredlichst","unredlichster","unredlichem","unredlichstes","unredlichen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1547","unregelmäßig|ADJX","-0.0048","unregelmäßigstes","unregelmäßigster","unregelmäßiger","unregelmäßiges","unregelmäßigste","unregelmäßigeren","unregelmäßigst","unregelmäßigerem","unregelmäßigerer","unregelmäßigeres","unregelmäßige","unregelmäßigem","unregelmäßigen","unregelmäßigere","unregelmäßigsten","unregelmäßigstem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1548","unrentabel|ADJX","-0.0048","unrentable","unrentablerer","unrentableres","unrentabelst","unrentabelster","unrentabelste","unrentabelstes","unrentablere","unrentableren","unrentablerem","unrentables","unrentabelsten","unrentabler","unrentablen","unrentablem","unrentabelstem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1549","unruhig|ADJX","-0.0551","unruhigstem","unruhigerer","unruhigeres","unruhiges","unruhigeren","unruhigsten","unruhigste","unruhigstes","unruhiger","unruhigster","unruhigen","unruhigem","unruhigerem","unruhige","unruhigere","unruhigst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1550","unrühmlich|ADJX","-0.0048","unrühmlichen","unrühmlichere","unrühmlichem","unrühmlicherem","unrühmlichst","unrühmlicher","unrühmliches","unrühmlichster","unrühmlichstes","unrühmlicheren","unrühmlichstem","unrühmliche","unrühmlicherer","unrühmlicheres","unrühmlichsten","unrühmlichste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1551","unsachgemäß|ADJX","-0.3271","unsachgemäßstes","unsachgemäßster","unsachgemäßere","unsachgemäßsten","unsachgemäßstem","unsachgemäßes","unsachgemäßerem","unsachgemäßeren","unsachgemäßer","unsachgemäßerer","unsachgemäßeres","unsachgemäßem","unsachgemäßen","unsachgemäßst","unsachgemäßste","unsachgemäße",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1552","unsauber|ADJX","-0.4713","unsauberstes","unsauberere","unsaubere","unsauberste","unsaubrerem","unsaubereren","unsauberes","unsauberer","unsaubererem","unsaubrere","unsauberen","unsauberem","unsaubreren","unsaubrer","unsaubreres","unsaubersten","unsaubrerer","unsaubereres","unsauberstem","unsaubererer","unsauberst","unsauberster",NA,NA,NA,NA,NA,NA
"s.1553","unscharf|ADJX","-0.327","unscharfere","unscharfem","unscharfen","unscharferen","unscharfstem","unscharferem","unscharfst","unscharfster","unscharfstes","unscharfsten","unscharferes","unscharferer","unscharfes","unscharfer","unscharfste","unscharfe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1554","unschön|ADJX","-0.4486","unschöner","unschönes","unschönen","unschönst","unschöne","unschöneres","unschönere","unschönerer","unschöneren","unschönerem","unschönste","unschönsten","unschönstem","unschönstes","unschönster","unschönem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
