"","word","values"
"10248","schäbige","-0.0421"
"10249","schäbigeres","-0.0421"
"10250","schäbiges","-0.0421"
"10251","schäbiger","-0.0421"
"10252","schäbigsten","-0.0421"
"10253","schäbigstem","-0.0421"
"10254","schäbigem","-0.0421"
"10255","schäbigen","-0.0421"
"10256","schäbigste","-0.0421"
"10257","schäbigst","-0.0421"
"10258","schädigend","-0.1779"
"10259","schädigenden","-0.3284"
"10260","schädlich","-0.9269"
"10261","schädlicher","-0.9269"
"10262","schädlicheren","-0.9269"
"10263","schädlichem","-0.9269"
"10264","schädlichen","-0.9269"
"10265","schädlicheres","-0.9269"
"10266","schädlicherer","-0.9269"
"10267","schädliches","-0.9269"
"10268","schädlichere","-0.9269"
"10269","schädlichster","-0.9269"
"10270","schädlichst","-0.9269"
"10271","schädlichstes","-0.9269"
"10272","schädliche","-0.9269"
"10273","schädlichsten","-0.9269"
"10274","schädlicherem","-0.9269"
"10275","schädlichstem","-0.9269"
"10276","schädlichste","-0.9269"
"10277","schämen","-0.893"
"10278","schämt","-0.893"
"10279","geschämt","-0.893"
"10280","schämtest","-0.893"
"10281","schämest","-0.893"
"10282","schämten","-0.893"
"10283","schämet","-0.893"
"10284","schämst","-0.893"
"10285","schäme","-0.893"
"10286","schämte","-0.893"
"10287","schämtet","-0.893"
"10288","schäm","-0.893"
"10289","seicht","-0.1742"
"10290","seichteste","-0.1742"
"10291","seichteres","-0.1742"
"10292","seichterer","-0.1742"
"10293","seichteren","-0.1742"
"10294","seichten","-0.1742"
"10295","seichtere","-0.1742"
"10296","seichtem","-0.1742"
"10297","seichterem","-0.1742"
"10298","seichtest","-0.1742"
"10299","seichtestem","-0.1742"
"10300","seichtesten","-0.1742"
"10301","seichtes","-0.1742"
"10302","seichter","-0.1742"
"10303","seichte","-0.1742"
"10304","seichtester","-0.1742"
"10305","seichtestes","-0.1742"
"10306","seltsam","-0.0048"
"10307","seltsame","-0.0048"
"10308","seltsamerem","-0.0048"
"10309","seltsameren","-0.0048"
"10310","seltsamstem","-0.0048"
"10311","seltsamsten","-0.0048"
"10312","seltsamerer","-0.0048"
"10313","seltsames","-0.0048"
"10314","seltsamer","-0.0048"
"10315","seltsamste","-0.0048"
"10316","seltsamen","-0.0048"
"10317","seltsamst","-0.0048"
"10318","seltsamem","-0.0048"
"10319","seltsamster","-0.0048"
"10320","seltsamere","-0.0048"
"10321","seltsameres","-0.0048"
"10322","seltsamstes","-0.0048"
"10323","senken","-0.0596"
"10324","senke","-0.0596"
"10325","senket","-0.0596"
"10326","senkest","-0.0596"
"10327","senktet","-0.0596"
"10328","senktest","-0.0596"
"10329","senkt","-0.0596"
"10330","senk","-0.0596"
"10331","senkte","-0.0596"
"10332","gesenkt","-0.0596"
"10333","senkten","-0.0596"
"10334","senkst","-0.0596"
"10335","sinken","-0.2064"
"10336","sinnlos","-0.6331"
"10337","sinnloseste","-0.6331"
"10338","sinnlosere","-0.6331"
"10339","sinnloserem","-0.6331"
"10340","sinnloses","-0.6331"
"10341","sinnloser","-0.6331"
"10342","sinnlose","-0.6331"
"10343","sinnlosen","-0.6331"
"10344","sinnlosem","-0.6331"
"10345","sinnlosest","-0.6331"
"10346","sinnlosestes","-0.6331"
"10347","sinnlosester","-0.6331"
"10348","sinnlosestem","-0.6331"
"10349","sinnlosesten","-0.6331"
"10350","sinnloseren","-0.6331"
"10351","sinnloseres","-0.6331"
"10352","sinnloserer","-0.6331"
"10353","skandalös","-0.0048"
"10354","skandalösest","-0.0048"
"10355","skandalöse","-0.0048"
"10356","skandalösestem","-0.0048"
"10357","skandalöserem","-0.0048"
"10358","skandalöseren","-0.0048"
"10359","skandalöses","-0.0048"
"10360","skandalösesten","-0.0048"
"10361","skandalöser","-0.0048"
"10362","skandalösere","-0.0048"
"10363","skandalösestes","-0.0048"
"10364","skandalösester","-0.0048"
"10365","skandalösen","-0.0048"
"10366","skandalösem","-0.0048"
"10367","skandalöseres","-0.0048"
"10368","skandalöserer","-0.0048"
"10369","skandalöseste","-0.0048"
"10370","skeptisch","-0.1985"
"10371","skeptischst","-0.1985"
"10372","skeptischem","-0.1985"
"10373","skeptischen","-0.1985"
"10374","skeptisches","-0.1985"
"10375","skeptischer","-0.1985"
"10376","skeptischstes","-0.1985"
"10377","skeptischster","-0.1985"
"10378","skeptischeren","-0.1985"
"10379","skeptischstem","-0.1985"
"10380","skeptischsten","-0.1985"
"10381","skeptischerem","-0.1985"
"10382","skeptischere","-0.1985"
"10383","skeptischerer","-0.1985"
"10384","skeptischeres","-0.1985"
"10385","skeptische","-0.1985"
"10386","skeptischste","-0.1985"
"10387","skrupellos","-0.1814"
"10388","skrupellosestem","-0.1814"
"10389","skrupellosesten","-0.1814"
"10390","skrupelloser","-0.1814"
"10391","skrupellosester","-0.1814"
"10392","skrupellose","-0.1814"
"10393","skrupelloses","-0.1814"
"10394","skrupellosest","-0.1814"
"10395","skrupelloserer","-0.1814"
"10396","skrupelloseres","-0.1814"
"10397","skrupelloserem","-0.1814"
"10398","skrupelloseren","-0.1814"
"10399","skrupelloseste","-0.1814"
"10400","skrupellosere","-0.1814"
"10401","skrupellosem","-0.1814"
"10402","skrupellosestes","-0.1814"
"10403","skrupellosen","-0.1814"
"10404","sorgen","-0.0048"
"10405","sorgte","-0.0048"
"10406","sorgst","-0.0048"
"10407","sorgten","-0.0048"
"10408","sorgt","-0.0048"
"10409","gesorgt","-0.0048"
"10410","sorgtet","-0.0048"
"10411","sorgtest","-0.0048"
"10412","sorg","-0.0048"
"10413","sorget","-0.0048"
"10414","sorgest","-0.0048"
"10415","sorge","-0.0048"
"10416","sorgenschwer","-0.0048"
"10417","sorgenschwere","-0.0048"
"10418","sorgenschwereren","-0.0048"
"10419","sorgenschwerster","-0.0048"
"10420","sorgenschwerstes","-0.0048"
"10421","sorgenschwersten","-0.0048"
"10422","sorgenschwererem","-0.0048"
"10423","sorgenschwerere","-0.0048"
"10424","sorgenschwerer","-0.0048"
"10425","sorgenschwerste","-0.0048"
"10426","sorgenschweres","-0.0048"
"10427","sorgenschwerem","-0.0048"
"10428","sorgenschweren","-0.0048"
"10429","sorgenschwerstem","-0.0048"
"10430","sorgenschwerst","-0.0048"
"10431","sorgenschwererer","-0.0048"
"10432","sorgenschwereres","-0.0048"
"10433","sprengen","-0.0048"
"10434","sprengt","-0.0048"
"10435","sprengest","-0.0048"
"10436","sprenget","-0.0048"
"10437","spreng","-0.0048"
"10438","sprengten","-0.0048"
"10439","sprengst","-0.0048"
"10440","sprengte","-0.0048"
"10441","sprengtet","-0.0048"
"10442","sprengtest","-0.0048"
"10443","sprenge","-0.0048"
"10444","gesprengt","-0.0048"
"10445","spröde","-0.038"
"10446","sprödees","-0.038"
"10447","sprödeerem","-0.038"
"10448","sprödeere","-0.038"
"10449","sprödeeres","-0.038"
"10450","sprödest","-0.038"
"10451","sprödeerer","-0.038"
"10452","sprödestem","-0.038"
"10453","sprödesten","-0.038"
"10454","sprödeeren","-0.038"
"10455","sprödester","-0.038"
"10456","sprödeste","-0.038"
"10457","sprödestes","-0.038"
"10458","sprödee","-0.038"
"10459","sprödeem","-0.038"
"10460","sprödeen","-0.038"
"10461","sprödeer","-0.038"
"10462","stagnieren","-0.0048"
"10463","starr","-0.0048"
"10464","starre","-0.0048"
"10465","starrerer","-0.0048"
"10466","starreres","-0.0048"
"10467","starrere","-0.0048"
"10468","starrst","-0.0048"
"10469","starrerem","-0.0048"
"10470","starreren","-0.0048"
"10471","starrsten","-0.0048"
"10472","starrste","-0.0048"
"10473","starrstem","-0.0048"
"10474","starrstes","-0.0048"
"10475","starrster","-0.0048"
"10476","starres","-0.0048"
"10477","starrer","-0.0048"
"10478","starrem","-0.0048"
"10479","starren","-0.0048"
"10480","statisch","-0.0048"
"10481","statischere","-0.0048"
"10482","statische","-0.0048"
"10483","statischem","-0.0048"
"10484","statischsten","-0.0048"
"10485","statischste","-0.0048"
"10486","statischstem","-0.0048"
"10487","statischen","-0.0048"
"10488","statischst","-0.0048"
"10489","statischster","-0.0048"
"10490","statischstes","-0.0048"
"10491","statischer","-0.0048"
"10492","statisches","-0.0048"
"10493","statischeres","-0.0048"
"10494","statischerer","-0.0048"
"10495","statischerem","-0.0048"
"10496","statischeren","-0.0048"
"10497","stehlen","-0.4944"
"10498","stilllegen","-0.0048"
"10499","stilllegte","-0.0048"
"10500","stilllegst","-0.0048"
"10501","stillleget","-0.0048"
"10502","stilllegten","-0.0048"
"10503","stilllegest","-0.0048"
"10504","stillleg","-0.0048"
"10505","stillgelegt","-0.0048"
"10506","stilllegt","-0.0048"
"10507","stilllege","-0.0048"
"10508","stilllegtet","-0.0048"
"10509","stilllegtest","-0.0048"
"10510","stillstehen","-0.0048"
"10511","stinken","-0.1634"
"10512","stocken","-0.0048"
"10513","stocktest","-0.0048"
"10514","stock","-0.0048"
"10515","stocktet","-0.0048"
"10516","stockest","-0.0048"
"10517","stockte","-0.0048"
"10518","stockst","-0.0048"
"10519","stocket","-0.0048"
"10520","stockten","-0.0048"
"10521","stockt","-0.0048"
"10522","stocke","-0.0048"
"10523","gestockt","-0.0048"
"10524","stornieren","-0.0048"
"10525","storniertet","-0.0048"
"10526","storniere","-0.0048"
"10527","stornierten","-0.0048"
"10528","storniert","-0.0048"
"10529","storniertest","-0.0048"
"10530","stornierst","-0.0048"
"10531","stornierte","-0.0048"
"10532","stornieret","-0.0048"
"10533","stornier","-0.0048"
"10534","stornierest","-0.0048"
"10535","stottern","-0.0435"
"10536","stottertest","-0.0435"
"10537","gestottert","-0.0435"
"10538","stotterten","-0.0435"
"10539","stotterst","-0.0435"
"10540","stotteren","-0.0435"
"10541","stottertet","-0.0435"
"10542","stotterte","-0.0435"
"10543","stottere","-0.0435"
"10544","stottert","-0.0435"
"10545","stotter","-0.0435"
"10546","stoßen","-0.3563"
"10547","strafbar","-0.3468"
"10548","strafbarster","-0.3468"
"10549","strafbarere","-0.3468"
"10550","strafbarstes","-0.3468"
"10551","strafbarste","-0.3468"
"10552","strafbarstem","-0.3468"
"10553","strafbarsten","-0.3468"
"10554","strafbarst","-0.3468"
"10555","strafbare","-0.3468"
"10556","strafbarerem","-0.3468"
"10557","strafbareren","-0.3468"
"10558","strafbaren","-0.3468"
"10559","strafbarem","-0.3468"
"10560","strafbarerer","-0.3468"
"10561","strafbarer","-0.3468"
"10562","strafbareres","-0.3468"
"10563","strafbares","-0.3468"
"10564","streiken","-0.044"
"10565","streikten","-0.044"
"10566","streikst","-0.044"
"10567","streiket","-0.044"
"10568","streikte","-0.044"
"10569","streik","-0.044"
"10570","streikest","-0.044"
"10571","streiktet","-0.044"
"10572","streiktest","-0.044"
"10573","streikt","-0.044"
"10574","streike","-0.044"
"10575","gestreikt","-0.044"
"10576","streiten","-0.0302"
"10577","streng","-0.3571"
"10578","strittig","-0.3249"
"10579","stumpfsinnig","-0.0048"
"10580","stumpfsinnigstem","-0.0048"
"10581","stumpfsinnigsten","-0.0048"
"10582","stumpfsinniges","-0.0048"
"10583","stumpfsinniger","-0.0048"
"10584","stumpfsinnige","-0.0048"
"10585","stumpfsinnigerem","-0.0048"
"10586","stumpfsinnigeren","-0.0048"
"10587","stumpfsinnigeres","-0.0048"
"10588","stumpfsinnigerer","-0.0048"
"10589","stumpfsinnigem","-0.0048"
"10590","stumpfsinnigste","-0.0048"
"10591","stumpfsinnigster","-0.0048"
"10592","stumpfsinnigere","-0.0048"
"10593","stumpfsinnigen","-0.0048"
"10594","stumpfsinnigst","-0.0048"
"10595","stumpfsinnigstes","-0.0048"
"10596","stupide","-0.0048"
"10597","stupidesten","-0.0048"
"10598","stupidester","-0.0048"
"10599","stupidest","-0.0048"
"10600","stupidestes","-0.0048"
"10601","stupidestem","-0.0048"
"10602","stupideerem","-0.0048"
"10603","stupideen","-0.0048"
"10604","stupideeren","-0.0048"
"10605","stupideem","-0.0048"
"10606","stupideere","-0.0048"
"10607","stupideer","-0.0048"
"10608","stupideerer","-0.0048"
"10609","stupideeres","-0.0048"
"10610","stupidee","-0.0048"
"10611","stupideste","-0.0048"
"10612","stupidees","-0.0048"
"10613","stur","-0.1837"
"10614","stursten","-0.1837"
"10615","sturster","-0.1837"
"10616","sturstes","-0.1837"
"10617","sturst","-0.1837"
"10618","sture","-0.1837"
"10619","sturstem","-0.1837"
"10620","stureres","-0.1837"
"10621","sturer","-0.1837"
"10622","sturerer","-0.1837"
"10623","sturere","-0.1837"
"10624","sturste","-0.1837"
"10625","stures","-0.1837"
"10626","sturerem","-0.1837"
"10627","sturem","-0.1837"
"10628","sturen","-0.1837"
"10629","stureren","-0.1837"
"10630","stören","-0.333"
"10631","störten","-0.333"
"10632","gestört","-0.333"
"10633","störtet","-0.333"
"10634","stört","-0.333"
"10635","störst","-0.333"
"10636","störte","-0.333"
"10637","störe","-0.333"
"10638","stör","-0.333"
"10639","störet","-0.333"
"10640","störest","-0.333"
"10641","störtest","-0.333"
"10642","stümperhaft","-0.0048"
"10643","stümperhafteren","-0.0048"
"10644","stümperhafterer","-0.0048"
"10645","stümperhaftestem","-0.0048"
"10646","stümperhaftesten","-0.0048"
"10647","stümperhafteres","-0.0048"
"10648","stümperhafter","-0.0048"
"10649","stümperhaftes","-0.0048"
"10650","stümperhaftem","-0.0048"
"10651","stümperhaften","-0.0048"
"10652","stümperhaftere","-0.0048"
"10653","stümperhafterem","-0.0048"
"10654","stümperhafte","-0.0048"
"10655","stümperhaftestes","-0.0048"
"10656","stümperhaftester","-0.0048"
"10657","stümperhafteste","-0.0048"
"10658","stümperhaftest","-0.0048"
"10659","stürmisch","-0.0048"
"10660","stürmischsten","-0.0048"
"10661","stürmischer","-0.0048"
"10662","stürmisches","-0.0048"
"10663","stürmischstem","-0.0048"
"10664","stürmischeres","-0.0048"
"10665","stürmischste","-0.0048"
"10666","stürmischstes","-0.0048"
"10667","stürmischerer","-0.0048"
"10668","stürmische","-0.0048"
"10669","stürmischem","-0.0048"
"10670","stürmischerem","-0.0048"
"10671","stürmischeren","-0.0048"
"10672","stürmischst","-0.0048"
"10673","stürmischster","-0.0048"
"10674","stürmischen","-0.0048"
"10675","stürmischere","-0.0048"
"10676","stürzen","-0.1975"
"10677","stürze","-0.1975"
"10678","stürz","-0.1975"
"10679","stürzt","-0.1975"
"10680","stürzet","-0.1975"
"10681","gestürzt","-0.1975"
"10682","stürzest","-0.1975"
"10683","stürztet","-0.1975"
"10684","stürzte","-0.1975"
"10685","stürztest","-0.1975"
"10686","stürzten","-0.1975"
"10687","suboptimal","-0.0048"
"10688","tadel","-0.0048"
"10689","tadeln","-0.3234"
"10690","tadelten","-0.3234"
"10691","tadelt","-0.3234"
"10692","tadele","-0.3234"
"10693","tadel","-0.3234"
"10694","tadelst","-0.3234"
"10695","getadelt","-0.3234"
"10696","tadelte","-0.3234"
"10697","tadl","-0.3234"
"10698","tadle","-0.3234"
"10699","tadeltet","-0.3234"
"10700","tadeltest","-0.3234"
"10701","tadelen","-0.3234"
"10702","tadelnswert","-0.0048"
"10703","tadelnswerter","-0.0048"
"10704","tadelnswertes","-0.0048"
"10705","tadelnswertsten","-0.0048"
"10706","tadelnswertstem","-0.0048"
"10707","tadelnswertere","-0.0048"
"10708","tadelnswerte","-0.0048"
"10709","tadelnswertstes","-0.0048"
"10710","tadelnswerterer","-0.0048"
"10711","tadelnswerteres","-0.0048"
"10712","tadelnswertst","-0.0048"
"10713","tadelnswertste","-0.0048"
"10714","tadelnswertster","-0.0048"
"10715","tadelnswerten","-0.0048"
"10716","tadelnswertem","-0.0048"
"10717","tadelnswerterem","-0.0048"
"10718","tadelnswerteren","-0.0048"
"10719","tatenlos","-0.0048"
"10720","tatenlosste","-0.0048"
"10721","tatenlosst","-0.0048"
"10722","tatenlose","-0.0048"
"10723","tatenlosstes","-0.0048"
"10724","tatenloseres","-0.0048"
"10725","tatenlosster","-0.0048"
"10726","tatenloserer","-0.0048"
"10727","tatenlosstem","-0.0048"
"10728","tatenlossten","-0.0048"
"10729","tatenlosere","-0.0048"
"10730","tatenloser","-0.0048"
"10731","tatenloses","-0.0048"
"10732","tatenlosen","-0.0048"
"10733","tatenloserem","-0.0048"
"10734","tatenlosem","-0.0048"
"10735","tatenloseren","-0.0048"
"10736","terrorisieren","-0.0048"
"10737","terrorisierst","-0.0048"
"10738","terrorisierest","-0.0048"
"10739","terrorisier","-0.0048"
"10740","terrorisierte","-0.0048"
"10741","terrorisierten","-0.0048"
"10742","terrorisiere","-0.0048"
"10743","terrorisiert","-0.0048"
"10744","terrorisiertet","-0.0048"
"10745","terrorisieret","-0.0048"
"10746","terrorisiertest","-0.0048"
"10747","teuer","-0.2716"
"10748","teuren","-0.2716"
"10749","teurem","-0.2716"
"10750","teure","-0.2716"
"10751","teurerer","-0.2716"
"10752","teuerstes","-0.2716"
"10753","teureres","-0.2716"
"10754","teuerst","-0.2716"
"10755","teureren","-0.2716"
"10756","teures","-0.2716"
"10757","teurer","-0.2716"
"10758","teurerem","-0.2716"
"10759","teurere","-0.2716"
"10760","teuerste","-0.2716"
"10761","teuerster","-0.2716"
"10762","teuersten","-0.2716"
"10763","teuerstem","-0.2716"
"10764","teuflisch","-0.1677"
"10765","tot","-0.1683"
"10766","totere","-0.1683"
"10767","toterem","-0.1683"
"10768","toteren","-0.1683"
"10769","totes","-0.1683"
"10770","toter","-0.1683"
"10771","totem","-0.1683"
"10772","tote","-0.1683"
"10773","toten","-0.1683"
"10774","toteste","-0.1683"
"10775","totestem","-0.1683"
"10776","totesten","-0.1683"
"10777","toterer","-0.1683"
"10778","totestes","-0.1683"
"10779","totest","-0.1683"
"10780","totester","-0.1683"
"10781","toteres","-0.1683"
"10782","totalitär","-0.0048"
"10783","tragisch","-0.1847"
"10784","trauern","-0.1945"
"10785","trauertet","-0.1945"
"10786","trauerte","-0.1945"
"10787","trauer","-0.1945"
"10788","trauerst","-0.1945"
"10789","trauertest","-0.1945"
"10790","getrauert","-0.1945"
"10791","trauerten","-0.1945"
"10792","traueren","-0.1945"
"10793","trauere","-0.1945"
"10794","trauert","-0.1945"
"10795","traumatisch","-0.0048"
"10796","traumatischste","-0.0048"
"10797","traumatische","-0.0048"
"10798","traumatischeres","-0.0048"
"10799","traumatischerer","-0.0048"
"10800","traumatischeren","-0.0048"
"10801","traumatischerem","-0.0048"
"10802","traumatischster","-0.0048"
"10803","traumatisches","-0.0048"
"10804","traumatischer","-0.0048"
"10805","traumatischstes","-0.0048"
"10806","traumatischen","-0.0048"
"10807","traumatischst","-0.0048"
"10808","traumatischem","-0.0048"
"10809","traumatischsten","-0.0048"
"10810","traumatischere","-0.0048"
"10811","traumatischstem","-0.0048"
"10812","traumatisieren","-0.0048"
"10813","traurig","-0.1266"
"10814","trennen","-0.5033"
"10815","trennst","-0.5033"
"10816","trennten","-0.5033"
"10817","trennte","-0.5033"
"10818","trenntest","-0.5033"
"10819","trennt","-0.5033"
"10820","trenne","-0.5033"
"10821","trennet","-0.5033"
"10822","trennest","-0.5033"
"10823","trenn","-0.5033"
"10824","trenntet","-0.5033"
"10825","getrennt","-0.5033"
"10826","trist","-0.0424"
"10827","tristeren","-0.0424"
"10828","tristerem","-0.0424"
"10829","tristestes","-0.0424"
"10830","tristeres","-0.0424"
"10831","tristerer","-0.0424"
"10832","tristest","-0.0424"
"10833","tristesten","-0.0424"
"10834","tristestem","-0.0424"
"10835","tristester","-0.0424"
"10836","tristeste","-0.0424"
"10837","tristere","-0.0424"
"10838","triste","-0.0424"
"10839","tristen","-0.0424"
"10840","tristem","-0.0424"
"10841","tristes","-0.0424"
"10842","trister","-0.0424"
"10843","trostlos","-0.0467"
"10844","trostlosster","-0.0467"
"10845","trostlosstes","-0.0467"
"10846","trostlosere","-0.0467"
"10847","trostloseren","-0.0467"
"10848","trostloser","-0.0467"
"10849","trostlossten","-0.0467"
"10850","trostloses","-0.0467"
"10851","trostloserem","-0.0467"
"10852","trostlosstem","-0.0467"
"10853","trostloseres","-0.0467"
"10854","trostlosst","-0.0467"
"10855","trostloserer","-0.0467"
"10856","trostlosem","-0.0467"
"10857","trostlosste","-0.0467"
"10858","trostlosen","-0.0467"
"10859","trostlose","-0.0467"
"10860","trottelig","-0.0048"
"10861","trotteligeren","-0.0048"
"10862","trotteligste","-0.0048"
"10863","trotteligerem","-0.0048"
"10864","trotteliger","-0.0048"
"10865","trotteligsten","-0.0048"
"10866","trotteligstes","-0.0048"
"10867","trotteligster","-0.0048"
"10868","trotteliges","-0.0048"
"10869","trotteligstem","-0.0048"
"10870","trotteligere","-0.0048"
"10871","trottelige","-0.0048"
"10872","trotteligem","-0.0048"
"10873","trotteligen","-0.0048"
"10874","trotteligeres","-0.0048"
