"candidates","Intercept","neg.x","pos.x","hashtag_count.x","URL_dummy","tweet_count","mean_pos","median_pos","var_pos","neg.y","pos.y","V2","followers_count","retweet_count","favorite_count","hashtag_count.y","party","land","opposition","extremity"
"florianvonbrunn",1.5332262425879,0.708022670728663,1.08816100180118,0.247282482641672,0.328380310685317,568,-1.17694546563494,-1.16616701931824,2.57844742382124,0.0938630281690141,0.0940470070422535,0.187910035211268,1314.87147887324,2.78345070422535,9.45246478873239,1.91725352112676,"SPD","Bayern",1,1.35994551694559
"flosiekmann",1.91226101989961,0.589503176355345,-0.746073416224664,0.134886164980272,0.878002684680564,29,-1.52075122754486,-1.45859070324846,2.4963738510185,0.0903413793103448,0.149389655172414,0.239731034482759,179.689655172414,2.20689655172414,14.7241379310345,1.3448275862069,"GRUENE","Bayern",1,2.12748683960284
"frankensprecher",-0.685408940805484,2.75305491519012,0.0641954544345168,0.290928571632081,-0.14420209754413,322,-0.196616466539292,0.279071424296161,2.38112723386675,0.0175801242236025,0.150849689440994,0.168429813664596,320.313664596273,0.15527950310559,0.447204968944099,0.462732919254658,"FREIE WÄHLER","Bayern",1,0.0778808598586879
"fw_hold",2.77508572904644,-0.0443432216623747,0.137408173812733,-0.106430084865089,-0.56357759222844,35,-0.0824155399929594,0.226548315072192,2.88909183087733,0.0857171428571429,0.10568,0.191397142857143,133.485714285714,3,7.8,1.57142857142857,"FREIE WÄHLER","Bayern",1,0.0513241390620492
"gansgruen",0.938375036632346,3.15249445196939,-0.360720295839835,0.341996054573196,0.522634911150198,254,-0.805218518635563,-0.573610943987158,2.93267975999916,0.051605905511811,0.101165354330709,0.15277125984252,1021.68897637795,1.65748031496063,5.15354330708661,0.661417322834646,"GRUENE","Bayern",1,0.329029515061838
"georgflwm",0.190743149080258,-3.31603653510864,140.729577811637,-0.26339335459491,0.379985428436072,10,0.169434655398834,0.259184163630486,0.428400019960414,0.08584,0.0012,0.08704,39.1,0.1,0.8,1.6,"FDP","Hessen",1,0.0671764306768346
"giselasengl",2.15453578825699,-0.324958475350561,0.124980199187783,0.0184406282245349,-0.478753111923322,129,-1.53793579560899,-1.4078930953535,2.63525266369386,0.0901581395348837,0.213150387596899,0.303308527131783,608.395348837209,1.56589147286822,4.29457364341085,3.14728682170543,"GRUENE","Bayern",1,1.98216296794406
"green_nina",0.485035615116249,0.261861124715445,1.22532671900677,0.49884802228813,1.10307122157053,125,-1.18278936030855,-1.17833106379304,2.14417774854761,0.0497936,0.1106856,0.1604792,564.472,0.464,4.928,0.376,"GRUENE","Hessen",0,1.38846409589964
"grudolph_",-0.0622770543897895,0.633987583873215,1.58984278072726,-0.0894585695393172,2.89877438266018,16,-0.987438152646081,-0.737379913134069,1.87301529670314,0.04374375,0.12485,0.16859375,341.5,3.25,12.3125,1.875,"SPD","Hessen",1,0.543729136293607
"gruegers",1.81549372420461,-0.0955651659002071,0.659344614624249,0.186805869823663,0.313934651298585,424,-0.404973539749227,-0.161539094557059,1.47457218272775,0.102755424528302,0.113273820754717,0.216029245283019,4069.3679245283,2.16509433962264,7.10849056603774,0.97877358490566,"SPD","Hessen",1,0.0260948790703145
"hartmuthonka",0.124240506168701,-0.487483632617558,-0.7531272260638,0.127499031712034,0.132189426119385,150,-0.82212189201723,-0.692775893706363,2.87099370563215,0.097032,0.101693333333333,0.198725333333333,708.633333333333,0.373333333333333,1.26,2.66,"Union","Hessen",0,0.47993843890065
"haupt_niklas",1.5992050986494,0.108489640261651,0.866470414191608,0.348546449386977,-0.170801782059879,134,-0.593845172068691,-0.149549847944953,2.62324278829407,0.0724208955223881,0.10269328358209,0.175114179104478,198.208955223881,3.77611940298507,6.76119402985075,1.82089552238806,"DIE LINKE","Bayern",1,0.0223651570203586
"hauptmannrafael",-38.1814146157324,-0.214345031961731,-4.70932681189331,0.635373335278452,38.3157901825919,32,3.63603264376312,3.77680090211736,3.3752946104482,0.065278125,0.074415625,0.13969375,140.8125,3.28125,7.28125,2.28125,"AfD","Bayern",1,14.2642250542345
"heschaus",1.20745576556486,-1.50159191185783,0.71646417259339,-0.0323920787905858,0.131715823008567,123,-0.957930597400759,-0.779166019358639,1.92135450730978,0.088169918699187,0.108660162601626,0.196830081300813,699.479674796748,0.723577235772358,2.76422764227642,2.02439024390244,"DIE LINKE","Hessen",1,0.607099685723187
"hildefoerster",-0.346311161319725,-0.503566090868278,-0.325787798778721,0.0157149691838079,1.68046026631887,35,-1.61290707062891,-1.57566332711058,2.05367974242886,0.0673514285714286,0.214094285714286,0.281445714285714,136,0.314285714285714,2.68571428571429,0.942857142857143,"GRUENE","Hessen",0,2.48271492040118
